w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
484199501004066,220319502005136,1,0,1,0,0,1,0,1,0,0,20160228
484199501004066,220319502005171,1,0,1,0,1,0,0,0,1,0,20160228
484199501004066,220319506001056,1,1,0,0,0,1,0,1,0,0,20160228
484199501004066,220319507001044,1,0,1,0,1,0,0,0,1,0,20160228
484199501004066,220319507002005,1,0,1,0,1,0,0,0,1,0,20160228
484199501004066,220550021033019,1,0,1,0,0,1,0,1,0,0,20160228
484199501004066,220819601002238,1,0,0,1,0,0,1,0,1,0,20160228
484199501004066,220819601003041,1,0,0,1,0,0,1,0,1,0,20160228
484199501004066,220819601003077,1,0,1,0,0,1,0,0,1,0,20160228
484199501004066,220819601003091,1,0,1,0,0,0,1,1,0,0,20160228
484199501004066,220819601004064,1,0,1,0,0,0,1,0,1,0,20160228
484199501004066,220819601004082,1,0,1,0,0,0,1,0,1,0,20160228
484199501004066,220850007002060,1,0,1,0,0,0,1,0,1,0,20160228
484199502002070,220319502002038,1,1,0,0,1,0,0,0,1,0,20160228
484199502002070,220319502002076,1,0,1,0,0,1,0,0,1,0,20160228
484199502002070,220319502003003,1,1,0,0,1,0,0,0,1,0,20160228
484199502002070,220319502004014,1,1,0,0,1,0,0,0,1,0,20160228
484199502002070,220319502004032,1,0,1,0,0,1,0,1,0,0,20160228
484199502002070,220819601001053,1,0,1,0,0,0,1,1,0,0,20160228
484199502002070,220819601003054,1,0,1,0,0,0,1,1,0,0,20160228
484199502002070,361031102002004,1,0,0,1,1,0,0,0,0,1,20160228
484199502002070,361031349072029,1,0,1,0,0,1,0,0,1,0,20160228
484199502002076,220139701003008,1,0,1,0,0,1,0,1,0,0,20160228
484199502002076,220139701004001,1,0,1,0,0,1,0,1,0,0,20160228
484199503001021,211999305012058,1,0,0,1,0,1,0,1,0,0,20160228
484199503002028,212079601023025,1,0,1,0,0,1,0,0,0,1,20160228
484199504001003,220139703002011,1,0,1,0,0,1,0,0,0,1,20160228
484199504001017,201770007002110,1,0,0,1,1,0,0,1,0,0,20160228
484199504001017,220170245042019,1,0,1,0,0,0,1,1,0,0,20160228
484199504001017,220319501001039,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319501003038,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319501003049,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319501003084,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319502001027,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319502001049,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319502001070,1,1,0,0,0,1,0,0,0,1,20160228
484199504001017,220319502001079,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319502002038,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319502002040,1,0,1,0,0,1,0,0,0,1,20160228
484199504001017,220319502002041,1,0,1,0,0,1,0,0,0,1,20160228
484199504001017,220319502003000,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319502004006,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319502004032,1,1,0,0,1,0,0,0,0,1,20160228
484199504001017,220319502004035,1,0,1,0,0,0,1,1,0,0,20160228
484199504001017,220319502004057,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319502005136,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319503001163,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319503002105,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319503002217,1,0,1,0,0,0,1,1,0,0,20160228
484199504001017,220319503002343,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319504001006,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319504001034,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319504001041,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319504002006,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319504002014,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319504002037,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319504002047,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319504002050,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319504002051,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319504002072,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319504003008,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319504003012,1,0,0,1,0,1,0,1,0,0,20160228
484199504001017,220319504003041,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319504003056,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319505001004,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319505001046,2,0,2,0,1,1,0,2,0,0,20160228
484199504001017,220319505002004,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319505002008,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319505002013,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319505002022,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319506001010,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319506001011,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319506001018,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319506001033,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319506001037,2,1,1,0,0,2,0,2,0,0,20160228
484199504001017,220319506001078,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319506002004,1,1,0,0,1,0,0,1,0,0,20160228
484199504001017,220319506002005,2,1,1,0,0,2,0,2,0,0,20160228
484199504001017,220319506002008,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319506002018,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319506002022,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319506002026,4,1,3,0,2,2,0,3,0,1,20160228
484199504001017,220319506002035,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319506002045,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319506002049,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319506002050,1,0,0,1,0,1,0,1,0,0,20160228
484199504001017,220319506003000,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319506003006,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319506003007,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220319506003009,1,0,1,0,1,0,0,0,0,1,20160228
484199504001017,220319506003012,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319506003014,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319507002074,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319507002099,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220319507003013,1,0,1,0,0,0,1,1,0,0,20160228
484199504001017,220319507003040,1,1,0,0,0,1,0,1,0,0,20160228
484199504001017,220319507003083,1,0,1,0,0,1,0,0,0,1,20160228
484199504001017,220319507003098,1,0,1,0,0,1,0,1,0,0,20160228
484199504001017,220550022001027,1,0,1,0,1,0,0,1,0,0,20160228
484199504001017,220850005001012,1,0,0,1,0,0,1,1,0,0,20160228
484199504001017,220850005002036,1,0,0,1,1,0,0,1,0,0,20160228
484199504001017,220850005002068,1,1,0,0,1,0,0,0,0,1,20160228
484199504001017,220850005003015,2,0,2,0,1,0,1,0,0,2,20160228
484199504001017,220850005004030,1,0,0,1,0,1,0,0,0,1,20160228
484199504001029,201211006021074,1,0,0,1,1,0,0,1,0,0,20160228
484199504001029,220139703002089,1,0,0,1,0,1,0,0,1,0,20160228
484199504001029,220319501001053,1,0,1,0,1,0,0,1,0,0,20160228
484199504001029,220319501003010,1,1,0,0,1,0,0,1,0,0,20160228
484199504001029,220319504002061,1,0,1,0,0,1,0,1,0,0,20160228
484199504001029,220319504002072,1,0,1,0,0,1,0,1,0,0,20160228
484199504001029,220319505002004,1,0,1,0,1,0,0,1,0,0,20160228
484199504001029,220319506002004,2,0,1,1,1,1,0,2,0,0,20160228
484199504001029,220319506002039,1,0,0,1,1,0,0,1,0,0,20160228
484199504001029,220319507002058,1,0,0,1,0,1,0,0,0,1,20160228
484199504001029,220499703001025,1,0,0,1,0,1,0,1,0,0,20160228
484199504001029,220850002002055,1,0,1,0,1,0,0,1,0,0,20160228
484199504001032,220319507003058,1,0,1,0,1,0,0,0,0,1,20160228
484199504001039,220319502003063,1,1,0,0,0,1,0,0,1,0,20160228
484199504002006,220139703001024,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220139703001036,1,1,0,0,0,0,1,1,0,0,20160228
484199504002006,220139703002003,1,0,0,1,0,1,0,1,0,0,20160228
484199504002006,220170206001020,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220170220002002,1,0,0,1,0,1,0,1,0,0,20160228
484199504002006,220170238001014,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220170241042001,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220170245033010,1,1,0,0,1,0,0,1,0,0,20160228
484199504002006,220319501001018,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319501001022,1,1,0,0,1,0,0,1,0,0,20160228
484199504002006,220319501002056,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319501003038,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319501003049,1,1,0,0,1,0,0,1,0,0,20160228
484199504002006,220319502002009,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319502002039,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319502003000,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319502003034,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319502004052,1,0,1,0,0,0,1,1,0,0,20160228
484199504002006,220319502005020,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319502005125,1,0,1,0,1,0,0,1,0,0,20160228
484199504002006,220319502005136,1,0,0,1,0,0,1,1,0,0,20160228
484199504002006,220319503001064,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319503001210,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319503002049,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319503002114,1,0,1,0,0,0,1,1,0,0,20160228
484199504002006,220319503002212,1,0,1,0,0,0,1,1,0,0,20160228
484199504002006,220319503002225,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319504001004,1,0,0,1,0,1,0,1,0,0,20160228
484199504002006,220319504001024,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504001033,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504001034,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504002002,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504002003,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504002019,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504002020,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319504003007,2,0,2,0,0,2,0,2,0,0,20160228
484199504002006,220319504003017,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319504003041,1,0,0,1,0,1,0,1,0,0,20160228
484199504002006,220319504003049,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505001021,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505001046,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319505001067,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505001080,1,1,0,0,1,0,0,1,0,0,20160228
484199504002006,220319505002001,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319505002005,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319505002012,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319505002024,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505002029,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505002036,2,1,0,1,0,2,0,2,0,0,20160228
484199504002006,220319505003014,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505003026,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505003058,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319505003067,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506001003,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506001008,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506001015,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319506001028,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506001031,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506001032,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506002004,4,3,1,0,0,4,0,4,0,0,20160228
484199504002006,220319506002005,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506002008,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319506002009,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506002018,3,0,3,0,0,3,0,3,0,0,20160228
484199504002006,220319506002022,2,0,2,0,0,2,0,2,0,0,20160228
484199504002006,220319506002023,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319506002026,2,0,1,1,0,2,0,2,0,0,20160228
484199504002006,220319506002036,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319506002048,2,2,0,0,0,2,0,2,0,0,20160228
484199504002006,220319506003002,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319506003006,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506003008,2,0,1,1,0,1,1,2,0,0,20160228
484199504002006,220319506003012,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319506003023,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319507001019,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319507001065,1,0,1,0,0,0,1,1,0,0,20160228
484199504002006,220319507002046,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319507003050,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220319507003086,1,0,1,0,0,1,0,1,0,0,20160228
484199504002006,220319507003093,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220550014052001,1,0,0,1,1,0,0,1,0,0,20160228
484199504002006,220850001002057,1,1,0,0,0,1,0,1,0,0,20160228
484199504002006,220990205011099,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,200450016003004,1,0,0,1,1,0,0,1,0,0,20160228
484199504002012,201770037001060,1,0,0,1,1,0,0,1,0,0,20160228
484199504002012,201770039013025,1,0,0,1,1,0,0,1,0,0,20160228
484199504002012,220139703001036,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220170224001029,1,0,1,0,0,0,1,1,0,0,20160228
484199504002012,220319501001020,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319501001036,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319501001048,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319501002037,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319501003043,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319502005061,1,0,1,0,0,1,0,1,0,0,20160228
484199504002012,220319503001079,1,1,0,0,1,0,0,1,0,0,20160228
484199504002012,220319504001019,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319504001040,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319504002024,1,1,0,0,1,0,0,1,0,0,20160228
484199504002012,220319504002050,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319505003095,1,0,1,0,0,1,0,1,0,0,20160228
484199504002012,220319506001003,1,1,0,0,1,0,0,1,0,0,20160228
484199504002012,220319506001076,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319506002002,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319506002013,1,0,1,0,0,1,0,1,0,0,20160228
484199504002012,220319506002018,1,0,0,1,0,1,0,1,0,0,20160228
484199504002012,220319506002026,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319506003000,1,0,1,0,0,1,0,1,0,0,20160228
484199504002012,220319506003010,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220319507001053,1,0,1,0,1,0,0,1,0,0,20160228
484199504002012,220550006041008,1,0,0,1,1,0,0,1,0,0,20160228
484199504002012,220550012002021,1,0,0,1,1,0,0,1,0,0,20160228
484199504002012,220990203022001,1,0,1,0,1,0,0,1,0,0,20160228
484199504002014,220319501002056,1,0,1,0,0,1,0,1,0,0,20160228
484199504002014,220319502002097,1,0,1,0,0,0,1,1,0,0,20160228
484199504002014,220319502005084,1,0,1,0,0,1,0,1,0,0,20160228
484199504002014,220319503001080,1,1,0,0,1,0,0,1,0,0,20160228
484199504002014,220319503002100,1,0,1,0,0,0,1,1,0,0,20160228
484199504002014,220319504001004,1,1,0,0,0,1,0,1,0,0,20160228
484199504002014,220319504001005,1,1,0,0,1,0,0,1,0,0,20160228
484199504002014,220319504003007,1,1,0,0,0,1,0,1,0,0,20160228
484199504002014,220319506002004,1,0,1,0,0,1,0,1,0,0,20160228
484199504002014,220319506002026,1,1,0,0,0,1,0,1,0,0,20160228
484199504002014,220319506002039,1,0,1,0,0,1,0,1,0,0,20160228
484199504002016,220170244001010,1,0,1,0,0,0,1,1,0,0,20160228
484199504002016,220170245033005,1,0,1,0,0,0,1,1,0,0,20160228
484199504002016,220319501001018,1,0,1,0,0,1,0,1,0,0,20160228
484199504002016,220319501003056,1,0,1,0,1,0,0,1,0,0,20160228
484199504002016,220319502002076,1,0,1,0,0,1,0,1,0,0,20160228
484199504002016,220319502005112,1,1,0,0,0,1,0,1,0,0,20160228
484199504002016,220319503001023,1,0,1,0,0,1,0,1,0,0,20160228
484199504002016,220319503001060,1,1,0,0,0,1,0,1,0,0,20160228
484199504002016,220319503001089,1,0,1,0,0,1,0,1,0,0,20160228
484199504002016,220319504001034,1,0,0,1,0,1,0,1,0,0,20160228
484199504002016,220319504002001,1,0,1,0,0,1,0,1,0,0,20160228
484199504002016,220319504002020,1,0,1,0,0,1,0,1,0,0,20160228
